	claim	lable	link
5624	Willie Nelson fell seriously ill in May 2018.	false	https://www.snopes.com/fact-check/willie-nelson-seriously-ill/
5625	A new Facebook algorithm only shows posts from about two dozen friends in your newsfeed.	false	https://www.snopes.com/fact-check/new-facebook-algorithm-26-friends/
5626	A new Facebook algorithm only shows posts from about two dozen friends in your newsfeed.	false	https://www.snopes.com/fact-check/new-facebook-algorithm-26-friends/
5627	The NRA is a tax-exempt nonprofit organization.	True	https://www.snopes.com/fact-check/nra-tax-exempt-non-profit/
5628	The White House updated the voice message on the automated telephone comments line to blame Democrats for a government shutdown.	True	https://www.snopes.com/fact-check/white-house-comment-line-trump/
5629	Charles and Elizabeth Koch contributed nearly $500,000 to Paul Ryan’s fundraising committee after successfully passing the GOP tax plan in the United States House of Representatives.	True	https://www.snopes.com/fact-check/kochs-contributed-ryan-after-tax/
5630	President Trump signed a bill blocking Obama-era background checks on guns for people with mental illnesses.	True	https://www.snopes.com/fact-check/trump-sign-bill-revoking-obama-era-gun-checks-people-mental-illnesses/
5631	Summer Zervos was paid $500,000 to fabricate her sexual harassment claim against Donald Trump.	false	https://www.snopes.com/fact-check/summer-zervos-paid-500000/
5632	An image shows Hillary Clinton addressing a campaign rally attended by fewer than 25 people.	false	https://www.snopes.com/fact-check/russians-hacked-my-crowd/
5633		false	https://www.snopes.com/fact-check/life-expectancy-in-the-united-states-declining-thanks-to-obamacare/
5634	A court ruling means priests in Louisiana don't have to report sexual abuse.	True	https://www.snopes.com/fact-check/louisiana-priests-dont-have-to-report-sexual-abuse/
5635		false	https://www.snopes.com/fact-check/huma-abedin-ties-to-terrorists/
5636	Actor Matthew McConaughey made a video endorsing Donald Trump.	false	https://www.snopes.com/fact-check/matthew-mcconaughey-endorsed-donald-trump/
5637	"Starbucks CEO Howard Schultz admitted that he was using the chain's ""holiday cup"" design to lure customers to Satanism."	false	https://www.snopes.com/fact-check/starbucks-christmas-cups-satanism/
5638	Hillary Clinton accidentally paid ISIS $400 million.	false	https://www.snopes.com/fact-check/hillary-clinton-accidentally-gave-isis-400-million/
5639		True	https://www.snopes.com/fact-check/chicago-cubs-108/
5640		false	https://www.snopes.com/fact-check/marijuana-responsible-colorado-crime-increase/
5641		false	https://www.snopes.com/fact-check/study-suggests-humans-can-literally-feed-off-each-others-energy/
5642	"Hillary Clinton refused to exit her vehicle at an event in Florida after the crowd started chanting ""lock her up."""	false	https://www.snopes.com/fact-check/clinton-cancels-rally-due-to-lock-her-up-chants/
5643	"Pilot Flying J removed American flags from their flagpoles because ""foreigners were offended."""	false	https://www.snopes.com/fact-check/pilot-flying-j-flag-controversy/
5644	Each refugee in Canada receives $3,874 every month from the government under the Resettlement Assistance Program.	false	https://www.snopes.com/fact-check/canada-refugee-benefits/
5645	Bacteria formed on cut onions and potatoes are responsible for more food poisoning cases than spoiled mayonnaise.	false	https://www.snopes.com/fact-check/cut-onions-contamination/
5646	Willie Nelson fell seriously ill in May 2018.	false	https://www.snopes.com/fact-check/willie-nelson-seriously-ill/
5647	A new Facebook algorithm only shows posts from about two dozen friends in your newsfeed.	false	https://www.snopes.com/fact-check/new-facebook-algorithm-26-friends/
5648	A new Facebook algorithm only shows posts from about two dozen friends in your newsfeed.	false	https://www.snopes.com/fact-check/new-facebook-algorithm-26-friends/
5649	The NRA is a tax-exempt nonprofit organization.	True	https://www.snopes.com/fact-check/nra-tax-exempt-non-profit/
5650	The White House updated the voice message on the automated telephone comments line to blame Democrats for a government shutdown.	True	https://www.snopes.com/fact-check/white-house-comment-line-trump/
5651	Charles and Elizabeth Koch contributed nearly $500,000 to Paul Ryan’s fundraising committee after successfully passing the GOP tax plan in the United States House of Representatives.	True	https://www.snopes.com/fact-check/kochs-contributed-ryan-after-tax/
5652	President Trump signed a bill blocking Obama-era background checks on guns for people with mental illnesses.	True	https://www.snopes.com/fact-check/trump-sign-bill-revoking-obama-era-gun-checks-people-mental-illnesses/
5653	Drummer Ginger Baker sodomized a burglar with his cane after catching him in his house.	false	https://www.snopes.com/fact-check/ginger-baker-beats-burglars-senseless-sodomizes-one-with-walking-stick/
5654	The NYPD raided Clinton's property as part of the Anthony Weiner investigation.	false	https://www.snopes.com/fact-check/nypd-raids-hillary-clintons-property/
5655	The NYPD is investigating and building a case against Bill Clinton pertaining to an underage sex ring.	false	https://www.snopes.com/fact-check/clinton-underage-sex-ring/
5656	President Obama, Elizabeth Warren and other top Democratic officials have distanced themselves from Hillary Clinton by unfollowing her on social media.	false	https://www.snopes.com/fact-check/obama-warren-unfollow-hillary-clinton/
5657		false	https://www.snopes.com/fact-check/drinking-tequila-health-benefits/
5658	"MSNBC host Chris Matthews endorsed Donald Trump during a segment on the show ""Hardball."""	false	https://www.snopes.com/fact-check/chris-matthews-endorses-trump/
5659		false	https://www.snopes.com/fact-check/epidural-vaccine-targets-blacks/
5660	Michelle Obama deleted all mentions of Hillary Clinton from her Twitter accounts.	false	https://www.snopes.com/fact-check/michelle-obama-scrubs-twitter/
5661		false	https://www.snopes.com/fact-check/anonymous-donor-pays-2-5-million/
5662	The FBI announced an inquiry into Russian ties between the Trump campaign and the Russian government.	True	https://www.snopes.com/fact-check/manafort-ties-to-russia/
5663		false	https://www.snopes.com/fact-check/trump-server-tied-to-russian-bank/
5664		false	https://www.snopes.com/fact-check/donald-trump-arrested-virus-warning/
5665	"Pilot Flying J removed American flags from their flagpoles because ""foreigners were offended."""	false	https://www.snopes.com/fact-check/pilot-flying-j-flag-controversy/
5666	Each refugee in Canada receives $3,874 every month from the government under the Resettlement Assistance Program.	false	https://www.snopes.com/fact-check/canada-refugee-benefits/
5667	Bacteria formed on cut onions and potatoes are responsible for more food poisoning cases than spoiled mayonnaise.	false	https://www.snopes.com/fact-check/cut-onions-contamination/
5668	Willie Nelson fell seriously ill in May 2018.	false	https://www.snopes.com/fact-check/willie-nelson-seriously-ill/
5669	A new Facebook algorithm only shows posts from about two dozen friends in your newsfeed.	false	https://www.snopes.com/fact-check/new-facebook-algorithm-26-friends/
5670	A new Facebook algorithm only shows posts from about two dozen friends in your newsfeed.	false	https://www.snopes.com/fact-check/new-facebook-algorithm-26-friends/
5671	The NRA is a tax-exempt nonprofit organization.	True	https://www.snopes.com/fact-check/nra-tax-exempt-non-profit/
5672	The White House updated the voice message on the automated telephone comments line to blame Democrats for a government shutdown.	True	https://www.snopes.com/fact-check/white-house-comment-line-trump/
5673	Charles and Elizabeth Koch contributed nearly $500,000 to Paul Ryan’s fundraising committee after successfully passing the GOP tax plan in the United States House of Representatives.	True	https://www.snopes.com/fact-check/kochs-contributed-ryan-after-tax/
5674	President Trump signed a bill blocking Obama-era background checks on guns for people with mental illnesses.	True	https://www.snopes.com/fact-check/trump-sign-bill-revoking-obama-era-gun-checks-people-mental-illnesses/
5675	WikiLeaks documents revealed campaign head John Podesta unflatteringly described Hillary Clinton's personal hygiene and intellect.	false	https://www.snopes.com/fact-check/clinton-cabbage-odor/
5676	Donna Brazile was fired from CNN after leaked e-mails suggested she used her position to pass information to the Clinton campaign about upcoming appearances.	True	https://www.snopes.com/fact-check/donna-brazile-leaves-cnn/
5677	Men abandoned a groundbreaking study on male birth control due to side effects such as mood changes, muscle pain, and acne.	false	https://www.snopes.com/fact-check/male-birth-control-study/
5678	ABC News has reported that Donald Trump received millions of dollars from Russia.	false	https://www.snopes.com/fact-check/russia-paid-donald-trump-millions-of-dollars/
5679		false	https://www.snopes.com/fact-check/clinton-paying-halfway-house-residents-300-per-vote/
5680		false	https://www.snopes.com/fact-check/paul-ryans-wife-is-a-liberal-who-voted-twice-for-obama/
5681		false	https://www.snopes.com/fact-check/hillary-clinton-broomstick-one/
5682	"Huma Abedin retained deleted e-mails of Hillary Clinton's in a folder marked ""life insurance"" and cut a deal with the FBI."	false	https://www.snopes.com/fact-check/huma-abedin-insurance/
5683		false	https://www.snopes.com/fact-check/loretta-lynch-pleads-fifth-over-iran-payment/
5684		false	https://www.snopes.com/fact-check/girl-shot-at-standing-rock/
5685		false	https://www.snopes.com/fact-check/facebook-check-in-at-standing-rock/
5686	Parents should keep any eye out for drug-laced Gummy bears and ecstasy (MDMA) disguised as Halloween candy being distributed to trick-or-treaters.	false	https://www.snopes.com/fact-check/ecstasy-halloween-candy/
5687	"Pilot Flying J removed American flags from their flagpoles because ""foreigners were offended."""	false	https://www.snopes.com/fact-check/pilot-flying-j-flag-controversy/
5688	Each refugee in Canada receives $3,874 every month from the government under the Resettlement Assistance Program.	false	https://www.snopes.com/fact-check/canada-refugee-benefits/
5689	Bacteria formed on cut onions and potatoes are responsible for more food poisoning cases than spoiled mayonnaise.	false	https://www.snopes.com/fact-check/cut-onions-contamination/
5690	Willie Nelson fell seriously ill in May 2018.	false	https://www.snopes.com/fact-check/willie-nelson-seriously-ill/
5691	A new Facebook algorithm only shows posts from about two dozen friends in your newsfeed.	false	https://www.snopes.com/fact-check/new-facebook-algorithm-26-friends/
